archivo,titulo,autor,tematica,fuente
cuento_0261.txt,El rey y el murciélago,Anonimo,princesas_y_castillos,Mundo Primaria
cuento_0262.txt,El agua de la vida,Anonimo,princesas_y_castillos,Mundo Primaria
cuento_0263.txt,El tambor de piel de piojo,Anonimo,princesas_y_castillos,Mundo Primaria
cuento_0264.txt,: La princesa y el mago malhumorado,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0265.txt,Cuento infantil: El hechizo de la princesa Isabel,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0266.txt,La princesa que tenía miedo a nadar,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0267.txt,No me quiero casar,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0268.txt,La consejera real,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0269.txt,El viaje de la princesa,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0270.txt,La princesa poderosa,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0271.txt,Cuento infantil: La princesa que no quería dormir,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0272.txt,El príncipe y el mendigo,Anonimo,princesas_y_castillos,Bosque de Fantasia
cuento_0273.txt,Pocahontas,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0274.txt,El traje nuevo del Emperador,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0275.txt,Elisa y los cisnes salvajes,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0276.txt,El ruiseñor y la princesa,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0277.txt,La niña y la princesa,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0278.txt,La princesa y su sonrisa mágica,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0279.txt,Ya no llores princesa,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0280.txt,La emperatriz y la seda,Anonimo,princesas_y_castillos,Bosque de Fantasia
cuento_0281.txt,La leyenda del rey Arturo,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0282.txt,El narrador de historias,Anonimo,princesas_y_castillos,Bosque de Fantasias
cuento_0283.txt,La torre del rey,Anonimo,princesas_y_castillos,Readmio
cuento_0284.txt,La verdadera princesa,Anonimo,princesas_y_castillos,Readmio
cuento_0285.txt,La princesa Solana,Anonimo,princesas_y_castillos,Redmio
cuento_0286.txt,El Reino de la Moda Cambiante,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0287.txt,La Reina Cleo y las Estrellas del Conocimiento,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0288.txt,Los Guardianes del Reino del Trabajo Feliz,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0289.txt,Los Reinos de la Empatía y la Fortaleza,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0290.txt,Elira y el Arcoíris de la Ciencia,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0291.txt,El Alcázar Mágico de Sevilla,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0292.txt,La Reina Sabia y el Cometa de la Concordia,Anonimo,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0293.txt,Pedro el Puercoespín y la Fiesta de los Mil Faroles,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0294.txt,El Príncipe Pedro y las Estrellas de Brasil,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0295.txt,La Reina Isabel y las Lecciones de la Corona,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0296.txt,El Rey Mohammad y el Secreto del Arcoíris,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0297.txt,El Rey Felipe y el Legado de las Generaciones,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0298.txt,El Rey Jaime y los Reinos del Mar,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0299.txt,La Princesa Emma y el Cometa de la Esperanza,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0300.txt,El Príncipe Juan y el Cielo Cambiante,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0301.txt,El Príncipe Alejandro y el Honor de Polonia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0302.txt,"El Príncipe Pedro, la Princesa María y el Cielo Violeta",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0303.txt,La Princesa Le y los Secretos de la Selva,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0304.txt,El Rey Eduardo y el Castillo de la Unión,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0305.txt,La Princesa Rosita y el Príncipe de Hielo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0306.txt,La Princesa Pimentón y el Reino de las Especias,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0307.txt,Lily y el Guardián del Louvre,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0308.txt,"Mía, Lucas y el Secreto del Castillo de Wawel",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0309.txt,La Reina Juliana y el Viento de los Cambios,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0310.txt,La Reina Cindy y el Dragón de la Inclusión,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0311.txt,La Princesa Lily y los Últimos Unicornios,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0312.txt,Los Caballeros del Libro del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0313.txt,"""Ella y el Misterio del Zapato de Cristal",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0314.txt,La Princesa Pure y las Burbujas Mágicas del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0315.txt,El Príncipe Simba y el Legado del Rey Mufasa,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0316.txt,La Princesa Petunia y el Mensajero de las Estrellas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0317.txt,La Princesa Insulina y el Reino del Equilibrio,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0318.txt,La Princesa Insulina y los Guardianes de Bodilandia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0319.txt,El Príncipe Alberto y la Feria de los Sueños,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0320.txt,La Princesa Mira y los Vientos del Cielo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0321.txt,El Castillo de Buda y los Tesoros del Tiempo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0322.txt,El Príncipe Roger y las Dos Espadas Doradas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0323.txt,"María, Juan y el Ducado del Palacio Real",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0324.txt,La Reina Constanza y el Gran Baile de la Diversidad,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0325.txt,La Princesa Ariadna y el Laberinto del Minotauro,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0326.txt,Los Príncipes de Buckingham y el Tesoro de Windsor,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0327.txt,El Príncipe Smartie y la Princesa Sparkle en la Academia Real de Psicología,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0328.txt,La Princesa Meera y la Unión de los Reinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0329.txt,"Oxy, Deoxy y el Castillo Corazón",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0330.txt,"El Príncipe Guillermo, la Princesa María y la Revolución Gloriosa",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0331.txt,El Rey Harold y la Llegada de Guillermo el Conquistador,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0332.txt,El Príncipe Montaña Rusa y la Princesa Carrusel,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0333.txt,"La Reina Ana, el Príncipe Jorge y el Jardín de las Mariposas",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0334.txt,"Ahmad, Fátima y el Castillo de Siria",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0335.txt,El Príncipe Hamlet y el Fantasma del Castillo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0336.txt,"El Rey Valiente, la Reina Sabia y el Monstruo del Reino",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0337.txt,La Princesa Catalina y el Nacimiento del Ballet,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0338.txt,El Príncipe Harshwardhan y la Fortaleza de Devigarh,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0339.txt,La Princesa Lilly y el Secreto de Hollywoodia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0340.txt,El Príncipe Luis y el Gran Palacio de Versalles,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0341.txt,Los Príncipes Ricardo y Eduardo durante la Gran Peste,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0342.txt,El Príncipe Eduardo y el Reino en Alerta,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0343.txt,El Rey Corazón y el Palacio de las Cuatro Cámaras,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0344.txt,La Princesa Ada y la Estrella de Fuego del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0345.txt,El Príncipe Enrique y los Monasterios del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0346.txt,Las Cuatro Princesas de la Energía y el Reino Renovable,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0347.txt,El Príncipe Pierre y el Jardín de Versalles,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0348.txt,La Princesa Petra y el Viaje de las Mil Aventuras,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0349.txt,La Princesa Sara y los Reinos Conectados,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0350.txt,La Princesa Lily y el Reino de las Flores Mágicas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0351.txt,La Princesa Alejandra y el Misterioso Sanador del Palacio,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0352.txt,El Príncipe Jorge y la Máquina de Vapor Mágica,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0353.txt,La Princesa Victoria y el Cielo Azul,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0354.txt,La Princesa Náyade y el Regreso del Rey Odiseo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0355.txt,La Princesa Abejita y el Sabio Guardián de las Leyes,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0356.txt,El Príncipe Leo y el Jardín del Castillo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0357.txt,La Reina Diversidad y el Reino de los Mil Colores,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0358.txt,La Princesa Isabel y el Hospital del Castillo Real,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0359.txt,La Princesa Geografía y el Mapa de los Reinos Lejanos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0360.txt,La Princesa Damaris y la Espada del Trono,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0361.txt,La Princesa Inclusiva y el Reino del Arcoíris,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0362.txt,La Princesa Fátima y el Sarcófago de Piedra Eterna,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0363.txt,La Princesa Algoritma y el Reino de la Inclusión,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0364.txt,La Princesa Leonor y la Corona de Dos Reinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0365.txt,La Princesa May y el Reino Dorado de Pinya,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0366.txt,La Princesa Annika y el Castillo de la Isla,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0367.txt,La Princesa Emily y el Libro Secreto de la Reina,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0368.txt,La Princesa Sofía y el Castillo de los Cuatro Programas Mágicos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0369.txt,La Princesa Ana y el Reino de la Energía Mágica,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0370.txt,La Princesa Sita y el Reino de Lanka,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0371.txt,La Princesa Lily y la Rosa Encantada del Castillo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0372.txt,La Princesa Sofía y el Castillo de las Escaleras Mágicas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0373.txt,La Princesa Patty y el Reino de las Nubes Mágicas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0374.txt,El Príncipe Jaime y el Tesoro Perdido de Escocia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0375.txt,La Reina Bilqis y el Palacio de Cedro,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0376.txt,Los Príncipes de las Nubes y el Reino de Frankland,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0377.txt,La Princesa Isabella y la Reina de las Estrellas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0378.txt,La Princesa Chandra y los Monstruos del Jardín Encantado,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0379.txt,La Princesa Sofía y los Secretos del Palacio Blanco,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0380.txt,La Princesa Claudette y el Libro Mágico de la Igualdad,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0381.txt,La Princesa Amaravati y los Cien Poemas del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0382.txt,La Reina Serafina y el Reino de los Aeroplanos Voladores,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0383.txt,La Reina Isabel y el Cometa de los Mil Destinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0384.txt,La Princesa Clara y el Misterio del Castillo Real,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0385.txt,La Reina Isabel y el Sastre de los Mil Diseños,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0386.txt,El Príncipe Jorge y el Reino de la Sabiduría,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0387.txt,La Princesa Lucía y la Flor Brillante del Bosque Encantado,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0388.txt,La Princesa Lucía y la Flor de Luz Eterna,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0389.txt,La Princesa Trendy y el Reino de la Moda Mágica,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0390.txt,La Princesa Sammy y el Castillo del Estómago,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0391.txt,La Princesa Ada y el Dragón del Bosque Encantado,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0392.txt,La Princesa Sofía y el Gran Torneo de los Dos Reinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0393.txt,La Princesa Clara y el Guardián de la Justicia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0394.txt,La Princesa Honor y la Medalla del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0395.txt,La Princesa Lily y la Feria de los Datos Mágicos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0396.txt,La Princesa Rosalía y la Rosa Encantada,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0397.txt,La Princesa Lilly y el Palacio de Cristal,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0398.txt,FUENTE:,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0399.txt,La Princesa Pazflor y el Monstruo del Estrés,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0400.txt,La Princesa Emily y el Rey León de Naboombu,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0401.txt,El Príncipe Muhammad y la Ciudad del Futuro,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0402.txt,La Princesa Ginebra y el Cambio del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0403.txt,La Princesa Moneda y el Reino de los Tesoros Perdidos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0404.txt,La Princesa Nicola y el Secreto del Palacio,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0405.txt,La Princesa Remy y el Reino de las Cuatro Leyes,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0406.txt,La Princesa Mira y el Reino de las Estrellas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0407.txt,La Princesa Tejedora y el Reino de la Lana Dorada,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0408.txt,Los Príncipes del Reino de las Manzanas Doradas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0409.txt,La Reina Zinnia y el Puente de Cristal,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0410.txt,La Princesa Libby y los Castillos de Europa,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0411.txt,La Princesa Ella y el Zapato de Cristal,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0412.txt,La Princesa Penny y el Reino de las Pociones Curativas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0413.txt,La Princesa Mia y la Abeja Dorada,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0414.txt,La Reina Penélope y el Tesoro del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0415.txt,La Reina Eliza y los Espejos de la Memoria,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0416.txt,La Princesa Mappy y el Mapa de los Reinos Perdidos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0417.txt,La Reina Clotilde y la Flor de las Estrellas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0418.txt,La Princesa Periwinkle y la Nube de la Tristeza,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0419.txt,La Princesa Lucía y el Castillo de los Cielos Azules,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0420.txt,La Princesa Mariposa y la Hormiga Andy,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0421.txt,La Princesa Isla y el Reino de los Mil Acuerdos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0422.txt,La Princesa Química y el Reino Sin Hambre,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0423.txt,La Princesa Lily y el Consejo de los Reinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0424.txt,La Princesa Raju y la Ciudad Rosa,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0425.txt,La Reina Serafina y el Espejo de las Emociones,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0426.txt,La Princesa Taylor y el Castillo de los Secretos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0427.txt,La Princesa Helena y el Joven Hércules,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0428.txt,La Princesa Energía y el Cristal de la Cooperación,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0429.txt,La Princesa Peach y el Castillo de Bowser,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0430.txt,El Príncipe Carlos y el Reino Recuperado,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0431.txt,El Príncipe Hamlet y el Fantasma del Castillo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0432.txt,La Princesa Nube y el Castillo de las Mil Historias,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0433.txt,La Princesa Amelia y el Dragón de la Sabiduría,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0434.txt,La Princesa Victoria y el Caballero Valiente,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0435.txt,La Princesa Emily y la Corona de Canadá,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0436.txt,La Princesa Ciencia y el Árbol del Conocimiento,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0437.txt,La Princesa Lilia y el Reino del Ajedrez Encantado,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0438.txt,La Princesa Sofía y los Soldados del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0439.txt,La Princesa Desviación y el Reino de los Números,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0440.txt,La Princesa Sofía y el Pergamino de los Títulos Reales,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0441.txt,La Princesa Priya y la Estrella Roja del Reino,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0442.txt,La Princesa Álgebra y el Reino de los Números Encantados,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0443.txt,La Princesa Mia y los Reinos de la Tecnología,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0444.txt,El Príncipe Eric y el Misterio del Cielo Azul,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0445.txt,La Princesa Janet y el Reino de los Cuatro Consejeros,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0446.txt,La Princesa Mecánica y el Reino de los Algodones Mágicos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0447.txt,La Princesa Medea y el Vellocino de Oro,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0448.txt,La Princesa Polly y el Gran Baile Real,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0449.txt,El Príncipe Alejandro y la Biblioteca de los Mil Secretos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0450.txt,La Reina Concordia y las Nubes de la Justicia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0451.txt,La Princesa Penny y el Reino de las Tres Llaves,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0452.txt,La Princesa Elowen y el Caballero del Artefacto Perdido,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0453.txt,La Princesa Polly y los Reinos del Viento del Cambio,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0454.txt,La Princesa Lilly y el Reino de los Riñones Mágicos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0455.txt,El Príncipe Theon y el Secreto del Cielo Azul,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0456.txt,La Reina Lila y la Unión de los Reinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0457.txt,La Princesa Pinar y el Consejo de la Justicia,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0458.txt,La Princesa Greta y las Escuelas de los Dos Reinos,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0459.txt,La Princesa Ofelia y el Castillo de Elsinore,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0460.txt,La Princesa Leyla y el Palacio de las Tormentas,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0461.txt,La Princesa Finley y el Palacio Flotante,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0462.txt,Los Tres Príncipes y los Reinos del Norte,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0463.txt,"""La Princesa Molécula y el Consejo Real de la Ciencia",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0464.txt,La Princesa Lucy y el Reino Renacido,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0465.txt,La Princesa Carolina y los Cuatro Reinos de la Armonía,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0466.txt,La Princesa Mary y el Colegio de la Sabiduría,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0467.txt,La Princesa Odette y el Lago de los Cisnes,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0468.txt,La Princesa Ginebra y la Espada del Lago,Desconocido,princesas_y_castillos,1000 Folk Stories Around the World (Kaggle)
cuento_0469.txt,La Reina del Cielo y los Dragones del Mar,Desconocido,princesas_y_castillos,1000 Folk Stories Around the World (Kaggle)
cuento_0470.txt,La Reina Madre del Oeste y el Rey de los Dragones Celestiales,Desconocido,princesas_y_castillos,1000 Folk Stories Around the World (Kaggle)
cuento_0471.txt,El Rey de Huai Nan y los Ocho Inmortales,Desconocido,princesas_y_castillos,1000 Folk Stories Around the World (Kaggle)
cuento_0472.txt,El Rey de las Hormigas y el Lago Púrpura,Desconocido,princesas_y_castillos,1000 Folk Stories Around the World (Kaggle)
cuento_0473.txt,La Princesa Dragón y las Perlas del Mar Oriental,Desconocido,princesas_y_castillos,1001 Folk Stories Around the World (Kaggle)
cuento_0474.txt,La Princesa de la Montaña de la Torre y los Zorros Parlantes,Desconocido,princesas_y_castillos,1002 Folk Stories Around the World (Kaggle)
cuento_0475.txt,La Reina Attem y el Joven Ituen,Desconocido,princesas_y_castillos,1003 Folk Stories Around the World (Kaggle)
cuento_0476.txt,La Princesa de los Pájaros Mensajeros,Desconocido,princesas_y_castillos,1004 Folk Stories Around the World (Kaggle)
cuento_0477.txt,La Reina Oyaikan y el Rey Mbotu,Desconocido,princesas_y_castillos,1005 Folk Stories Around the World (Kaggle)
cuento_0478.txt,La Princesa Adia y el Rey de Calabar,Desconocido,princesas_y_castillos,1006 Folk Stories Around the World (Kaggle)
