archivo,titulo,autor,tematica,fuente
cuento_0574.txt,"La Añañuca. El lugar del valle, estaba ahora cubierto por una abundante capa de hermosas flores rojas.",EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0575.txt,"Leyenda de la garita del diablo ⟫ Entre todas las garitas, había una, la más distante y solitaria. Estaba sobre un acantilado profundo en el extremo de la bahía.",EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0576.txt,"La leyenda del Turpial Tricolor — Te llamarán por siempre Turpial, símbolo nacional de esta gloriosa tierra, junto a la hermosa Orquídea y al majestuoso Araguaney",Ángel Estrada,monstruos_y_criaturas,encuentos.com
cuento_0579.txt,Luna y el puma Yaguá 🐆 La leyenda del puma versionada para niños.,Liana Castello,monstruos_y_criaturas,encuentos.com
cuento_0581.txt,El Misterio de la Cantera de la Piedra Pipa: El legado de «Trunca la Montaña» y su lección de justicia.,EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0582.txt,"La leyenda del Dragón y el ave Fénix ☯ Cuando el Long y el Feng se equilibran, el Tao resplandece como una perla…",EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0583.txt,La leyenda de «La flor de Smeraldo» ¿inspiración para el tema «La verdad no dicha» de la banda surcoreana BTS?,EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0585.txt,El murciélago de colores 🦇 Todos los animales lo observaban fascinados por su deslumbrante imagen.,EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0586.txt,El indiecito veloz ◁ La leyenda del Ñandú para niños,Liana Castello,monstruos_y_criaturas,encuentos.com
cuento_0587.txt,Leyenda de Yincihaua ⊛ «Dejar la niñez detrás y pasar a la vida de mujer de familia».,EnCuentos,monstruos_y_criaturas,encuentos.com
cuento_0593.txt,Juan Darién,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0597.txt,Antonieta,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0598.txt,Avecilla,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0599.txt,Blanca Rosa,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0600.txt,Bustamante,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0601.txt,Caer de las nubes,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0602.txt,Camila O'Gorman (Gorriti),Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0603.txt,Cera,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0604.txt,Cristales,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0605.txt,De pillo a pillo,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0606.txt,Dimitas Arias,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0607.txt,El ama del cura,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0608.txt,El angelito (Lillo),Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0609.txt,El beso de Evans,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0610.txt,El camino hacia el sol,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0611.txt,El capitán de Patricios,Varios autores,monstruos_y_criaturas,Wikisource ES
cuento_0613.txt,Los piratas más antiguos,Anónimo,monstruos_y_criaturas,Mitos y Leyendas CR
cuento_0614.txt,Las diez hadas,Anónimo,monstruos_y_criaturas,Mitos y Leyendas CR
cuento_0615.txt,EL CASO DEL DIFUNTO MISTER ELVESHAM,Varios autores,monstruos_y_criaturas,Antología de la literatura fantástica
cuento_0616.txt,EL GATO,Varios autores,monstruos_y_criaturas,Antología de la literatura fantástica
cuento_0617.txt,LA ÚLTIMA VISITA DEL CABALLERO ENFERMO,Varios autores,monstruos_y_criaturas,Antología de la literatura fantástica
cuento_0620.txt,SOMBRAS SUELE VESTIR,Varios autores,monstruos_y_criaturas,Antología de la literatura fantástica
cuento_0623.txt,¿QUIÉN SABE,Varios autores,monstruos_y_criaturas,Antología de la literatura fantástica
cuento_0625.txt,LA MOSCA.,Varios autores,monstruos_y_criaturas,Los mejores relatos de terror llevados al cine [3468]
cuento_0626.txt,Diagnóstico de Muerte. Por Ambrose Bierce,Varios autores,monstruos_y_criaturas,No grites no podran oirte
cuento_0638.txt,El anciano y el niño. Una historia sobre el qué dirán,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0643.txt,Dos historias para niños de primaria,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0667.txt,Leyenda centroamericana: «El Punche de Oro»,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0668.txt,"Leyenda chilena: «El silbido del viento», de Manuel Pastrano Lozano",Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0669.txt,Cuento recogido por los hermanos Grimm: Pulgarcito,Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0671.txt,Cuento infantil de Margarita Schultz: Dos gajos en un gajmero no kantan (En un gallinero no cantan dos gallos),Anónimo,monstruos_y_criaturas,narrativabreve.com
cuento_0672.txt,La extraña amistad entre una sombra fugitiva y el último organillero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0673.txt,El pacto silencioso de la criatura de hollín,Anonimo,monstruos_y_criaturas,sintetica
cuento_0674.txt,¿Quién se llevó su reflejo dorado de la criatura del pantano?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0675.txt,La leyenda de un devorador de niebla en la ciudad de los espejos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0676.txt,Antes de que el recolector de suspiros borrara el pueblo dormido,Anonimo,monstruos_y_criaturas,sintetica
cuento_0677.txt,¿Quién se llevó su voz de cristal de la criatura de los libros mudos?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0678.txt,El reflejo de la anomalía del espejo en su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0679.txt,La leyenda de un espectro olvidado en la estación olvidada,Anonimo,monstruos_y_criaturas,sintetica
cuento_0680.txt,El día que el coleccionista de latidos perdió la llave de plata,Anonimo,monstruos_y_criaturas,sintetica
cuento_0681.txt,La danza nocturna de el duende de los engranajes,Anonimo,monstruos_y_criaturas,sintetica
cuento_0682.txt,El día que la criatura de hollín perdió sus alas de terciopelo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0683.txt,El misterio de el coleccionista de latidos y sus alas de terciopelo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0684.txt,La leyenda de un monstruo sediento de historias en el valle de los susurros,Anonimo,monstruos_y_criaturas,sintetica
cuento_0685.txt,El reflejo de la bestia de cristal soplado en sus alas de terciopelo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0686.txt,Lo que el duende de los engranajes susurró a un marinero sin barco,Anonimo,monstruos_y_criaturas,sintetica
cuento_0687.txt,La huella de el habitante del desván en el sótano del alquimista,Anonimo,monstruos_y_criaturas,sintetica
cuento_0688.txt,Donde duermen los monstruos de tinta,Anonimo,monstruos_y_criaturas,sintetica
cuento_0689.txt,La danza nocturna de la criatura del pantano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0690.txt,El secreto que ocultaba la criatura de los libros mudos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0691.txt,La leyenda de un gigante de arcilla en la ciudad de los espejos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0692.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0693.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0694.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0695.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0696.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0697.txt,La danza nocturna de el cambiaformas del sótano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0698.txt,La melodía prohibida de la criatura de cuerda,Anonimo,monstruos_y_criaturas,sintetica
cuento_0699.txt,Donde duermen los devoradores de estrellas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0700.txt,El reflejo de el parásito de los recuerdos en su único recuerdo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0701.txt,La melodía prohibida de el monstruo de las persianas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0702.txt,La extraña amistad entre un gigante de arcilla y el viejo farolero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0703.txt,El día que el devorador de constelaciones perdió su caja de música,Anonimo,monstruos_y_criaturas,sintetica
cuento_0704.txt,El viaje sin retorno de la criatura de hollín,Anonimo,monstruos_y_criaturas,sintetica
cuento_0705.txt,El viaje sin retorno de la criatura del pantano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0706.txt,Antes de que el gigante de arcilla borrara la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0707.txt,Cuando el habitante del desván visitó el desfiladero del viento,Anonimo,monstruos_y_criaturas,sintetica
cuento_0708.txt,El día que la bestia del laberinto perdió el reloj de arena roto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0709.txt,El día que el devorador de niebla perdió la llave de plata,Anonimo,monstruos_y_criaturas,sintetica
cuento_0710.txt,El último deseo de la anomalía del espejo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0711.txt,Lo que el susurro de los túneles susurró a la coleccionista de llaves,Anonimo,monstruos_y_criaturas,sintetica
cuento_0712.txt,Lo que la criatura del pantano susurró a la tejedora de nubes,Anonimo,monstruos_y_criaturas,sintetica
cuento_0713.txt,Lo que el coleccionista de latidos susurró a la coleccionista de llaves,Anonimo,monstruos_y_criaturas,sintetica
cuento_0714.txt,El reflejo de el guardián de los mapas en el corazón de piedra,Anonimo,monstruos_y_criaturas,sintetica
cuento_0715.txt,El día que el guardián de los mapas perdió su caja de música,Anonimo,monstruos_y_criaturas,sintetica
cuento_0716.txt,La extraña amistad entre un devorador de inviernos y el último organillero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0717.txt,El espectador de piedra que devoraba las pesadillas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0718.txt,El día que el recolector de suspiros perdió su colección de susurros,Anonimo,monstruos_y_criaturas,sintetica
cuento_0719.txt,La leyenda de un niño de espinas en el desfiladero del viento,Anonimo,monstruos_y_criaturas,sintetica
cuento_0720.txt,Antes de que la quimera de papel borrara el pueblo dormido,Anonimo,monstruos_y_criaturas,sintetica
cuento_0721.txt,El viaje sin retorno de la sombra del pozo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0722.txt,Antes de que la criatura de cuerda borrara la isla que flota,Anonimo,monstruos_y_criaturas,sintetica
cuento_0723.txt,¿Quién se llevó el corazón de piedra de el guardián de la última llave?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0724.txt,¿Quién se llevó el corazón de piedra de el habitante del desván?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0725.txt,El misterio de el monstruo de las persianas y la llave de plata,Anonimo,monstruos_y_criaturas,sintetica
cuento_0726.txt,La criatura del pantano que devoraba los nombres olvidados,Anonimo,monstruos_y_criaturas,sintetica
cuento_0727.txt,La melodía prohibida de el parásito de los recuerdos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0728.txt,El reflejo de el duende de los engranajes en el corazón de piedra,Anonimo,monstruos_y_criaturas,sintetica
cuento_0729.txt,La leyenda de un devorador de inviernos en el arrecife de coral negro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0730.txt,El último deseo de la sombra del pozo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0731.txt,La danza nocturna de la criatura de los libros mudos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0732.txt,El secreto que ocultaba la quimera de papel,Anonimo,monstruos_y_criaturas,sintetica
cuento_0733.txt,La extraña amistad entre una criatura mecánica y el guardián del faro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0734.txt,El guardián de los mapas que devoraba los nombres olvidados,Anonimo,monstruos_y_criaturas,sintetica
cuento_0735.txt,La huella de la quimera de papel en el jardín de invierno,Anonimo,monstruos_y_criaturas,sintetica
cuento_0736.txt,¿Quién se llevó su único recuerdo de el cambiaformas del sótano?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0737.txt,El misterio de la criatura del pantano y la llave de plata,Anonimo,monstruos_y_criaturas,sintetica
cuento_0738.txt,El espectro del desierto que devoraba los ecos del pasado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0739.txt,La huella de la sombra del pozo en el mercado de medianoche,Anonimo,monstruos_y_criaturas,sintetica
cuento_0740.txt,El reflejo de el duende de los engranajes en su última sombra,Anonimo,monstruos_y_criaturas,sintetica
cuento_0741.txt,La huella de el monstruo de las persianas en la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0742.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0743.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0744.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0745.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0746.txt,Sin título,Anónimo,monstruos_y_criaturas,sintetica
cuento_0747.txt,¿Quién se llevó su última sombra de la bestia de fango?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0748.txt,La extraña amistad entre una sombra fugitiva y el guardián del faro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0749.txt,El día que el duende de los engranajes perdió el reloj de arena roto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0750.txt,El reflejo de el coleccionista de latidos en su caja de música,Anonimo,monstruos_y_criaturas,sintetica
cuento_0751.txt,El reflejo de la criatura de cuerda en su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0752.txt,¿Quién se llevó su caja de música de la criatura del pantano?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0753.txt,El viaje sin retorno de la anomalía del espejo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0754.txt,Lo que la criatura del pantano susurró a el tejedor de alfombras,Anonimo,monstruos_y_criaturas,sintetica
cuento_0755.txt,El secreto que ocultaba el coleccionista de latidos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0756.txt,El viaje sin retorno de el parásito de los recuerdos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0757.txt,Bajo las ruinas del teatro habitaba un ser hecho de humo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0758.txt,La extraña amistad entre un espectro olvidado y el último organillero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0759.txt,El misterio de el espectador de piedra y su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0760.txt,La extraña amistad entre un cambiaformas herido y el último organillero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0761.txt,El gigante de arcilla que devoraba las cartas de amor,Anonimo,monstruos_y_criaturas,sintetica
cuento_0762.txt,La danza nocturna de el devorador de constelaciones,Anonimo,monstruos_y_criaturas,sintetica
cuento_0763.txt,La melodía prohibida de el ser sin rostro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0764.txt,El pacto silencioso de el gigante de arcilla,Anonimo,monstruos_y_criaturas,sintetica
cuento_0765.txt,El pacto silencioso de la bestia de cristal soplado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0766.txt,Lo que el guardián de los mapas susurró a el viejo farolero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0767.txt,La leyenda de un cambiaformas herido en el arrecife de coral negro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0768.txt,El misterio de el espectro del desierto y la llave de plata,Anonimo,monstruos_y_criaturas,sintetica
cuento_0769.txt,El misterio de el monstruo de las persianas y su caja de música,Anonimo,monstruos_y_criaturas,sintetica
cuento_0770.txt,La sombra del pozo que devoraba las pesadillas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0771.txt,Lo que la bestia de cristal soplado susurró a el tejedor de alfombras,Anonimo,monstruos_y_criaturas,sintetica
cuento_0772.txt,¿Por qué lloraba el guardián de los mapas bajo las dunas de sal?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0773.txt,El pacto silencioso de el devorador de niebla,Anonimo,monstruos_y_criaturas,sintetica
cuento_0774.txt,El último deseo de el parásito de los recuerdos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0775.txt,Donde duermen las sombras del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0776.txt,La danza nocturna de el devorador de niebla,Anonimo,monstruos_y_criaturas,sintetica
cuento_0777.txt,El último deseo de la emperatriz de los insectos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0778.txt,La melodía prohibida de el heraldo del otoño,Anonimo,monstruos_y_criaturas,sintetica
cuento_0779.txt,La extraña amistad entre una sombra fugitiva y un marinero sin barco,Anonimo,monstruos_y_criaturas,sintetica
cuento_0780.txt,El pacto silencioso de la emperatriz de los insectos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0781.txt,El viaje sin retorno de el ser sin rostro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0782.txt,El secreto que ocultaba la anomalía del espejo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0783.txt,¿Por qué lloraba el gigante de arcilla bajo las aguas del lago negro?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0784.txt,¿Quién se llevó sus alas de terciopelo de la bestia de cristal soplado?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0785.txt,Antes de que el heraldo del otoño borrara el pueblo dormido,Anonimo,monstruos_y_criaturas,sintetica
cuento_0786.txt,El misterio de la criatura de hollín y su última lágrima de estaño,Anonimo,monstruos_y_criaturas,sintetica
cuento_0787.txt,El secreto que ocultaba el espectador de piedra,Anonimo,monstruos_y_criaturas,sintetica
cuento_0788.txt,El secreto que ocultaba el gigante de arcilla,Anonimo,monstruos_y_criaturas,sintetica
cuento_0789.txt,La melodía prohibida de la criatura del pantano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0790.txt,Bajo las piedras del molino habitaba una criatura mecánica,Anonimo,monstruos_y_criaturas,sintetica
cuento_0791.txt,La danza nocturna de el susurro de los túneles,Anonimo,monstruos_y_criaturas,sintetica
cuento_0792.txt,La danza nocturna de el ser sin rostro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0793.txt,Antes de que la criatura de hollín borrara la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0794.txt,El reflejo de el devorador de niebla en el mapa del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0795.txt,El reflejo de la bestia del laberinto en su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0796.txt,La melodía prohibida de el recolector de suspiros,Anonimo,monstruos_y_criaturas,sintetica
cuento_0797.txt,El reflejo de el devorador de niebla en sus alas de terciopelo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0798.txt,La leyenda de una sombra fugitiva en la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0799.txt,El secreto que ocultaba la sombra que lee poesía,Anonimo,monstruos_y_criaturas,sintetica
cuento_0800.txt,La leyenda de una quimera de papel en la isla que flota,Anonimo,monstruos_y_criaturas,sintetica
cuento_0801.txt,La melodía prohibida de el devorador de niebla,Anonimo,monstruos_y_criaturas,sintetica
cuento_0802.txt,La huella de el heraldo del otoño en la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0803.txt,El último deseo de la bestia del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0804.txt,Cuando el espectro del campanario visitó el desfiladero del viento,Anonimo,monstruos_y_criaturas,sintetica
cuento_0805.txt,La leyenda de un coleccionista de mapas en la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0806.txt,Cuando el parásito de los recuerdos visitó la biblioteca de ceniza,Anonimo,monstruos_y_criaturas,sintetica
cuento_0807.txt,¿Por qué lloraba la sombra del pozo bajo las ruinas del teatro?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0808.txt,El devorador de niebla que devoraba las promesas rotas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0809.txt,Lo que la criatura de los libros mudos susurró a el guardián del faro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0810.txt,¿Por qué lloraba el cambiaformas del sótano bajo las raíces del viejo sauce?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0811.txt,Lo que el coleccionista de latidos susurró a una sombra fugitiva,Anonimo,monstruos_y_criaturas,sintetica
cuento_0812.txt,Bajo las aguas del lago negro habitaba una quimera de papel,Anonimo,monstruos_y_criaturas,sintetica
cuento_0813.txt,Lo que la quimera de papel susurró a el viejo farolero,Anonimo,monstruos_y_criaturas,sintetica
cuento_0814.txt,El pacto silencioso de el espectador de piedra,Anonimo,monstruos_y_criaturas,sintetica
cuento_0815.txt,Antes de que el gigante de arcilla borrara la estación olvidada,Anonimo,monstruos_y_criaturas,sintetica
cuento_0816.txt,Cuando la sombra del pozo visitó el bosque de los ecos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0817.txt,El día que la bestia de cristal soplado perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0818.txt,El secreto que ocultaba el monstruo de las persianas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0819.txt,El último deseo de el monstruo de las persianas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0820.txt,Bajo el tejado del hospicio habitaba una bestia de fango,Anonimo,monstruos_y_criaturas,sintetica
cuento_0821.txt,El día que el parásito de los recuerdos perdió el mapa del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0822.txt,Lo que la sombra del pozo susurró a el tejedor de alfombras,Anonimo,monstruos_y_criaturas,sintetica
cuento_0823.txt,El secreto que ocultaba el guardián de los mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0824.txt,El secreto que ocultaba la bestia del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0825.txt,La melodía prohibida de el guardián de la última llave,Anonimo,monstruos_y_criaturas,sintetica
cuento_0826.txt,¿Por qué lloraba el recolector de suspiros bajo las aguas del lago negro?,Anonimo,monstruos_y_criaturas,sintetica
cuento_0827.txt,La melodía prohibida de el espectador de piedra,Anonimo,monstruos_y_criaturas,sintetica
cuento_0828.txt,El viaje sin retorno de el coleccionista de latidos,Anonimo,monstruos_y_criaturas,sintetica
cuento_0829.txt,El primer encuentro con el monstruo de las persianas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0830.txt,El viaje sin retorno de el guardián de los mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0831.txt,El primer encuentro con la criatura de hollín,Anonimo,monstruos_y_criaturas,sintetica
cuento_0832.txt,El día que el espectador de piedra perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0833.txt,El primer encuentro con el monstruo de las persianas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0834.txt,El viaje sin retorno de el guardián de los mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0835.txt,El primer encuentro con la criatura de hollín,Anonimo,monstruos_y_criaturas,sintetica
cuento_0836.txt,El día que el espectador de piedra perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0837.txt,El primer encuentro con el ser sin rostro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0838.txt,El viaje sin retorno de el devorador de constelaciones,Anonimo,monstruos_y_criaturas,sintetica
cuento_0839.txt,El primer encuentro con la bestia del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0840.txt,El día que el devorador de niebla perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0841.txt,El primer encuentro con el guardián de los mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0842.txt,El viaje sin retorno de la sombra fugitiva,Anonimo,monstruos_y_criaturas,sintetica
cuento_0843.txt,El primer encuentro con el espectro del desierto y la llave de plata,Anonimo,monstruos_y_criaturas,sintetica
cuento_0844.txt,El día que la bestia de cristal soplado perdió sus alas de terciopelo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0845.txt,El primer encuentro con el recolector de mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0846.txt,El viaje sin retorno de la quimera de papel,Anonimo,monstruos_y_criaturas,sintetica
cuento_0847.txt,El primer encuentro con la sombra del pozo y la criatura de hollín,Anonimo,monstruos_y_criaturas,sintetica
cuento_0848.txt,El día que el gigante de arcilla perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0849.txt,El primer encuentro con la bestia de cristal soplado y la sombra que lee poesía,Anonimo,monstruos_y_criaturas,sintetica
cuento_0850.txt,El viaje sin retorno de el guardián de los mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0851.txt,El primer encuentro con la quimera de papel y la sombra del pozo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0852.txt,El día que la bestia del laberinto perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0853.txt,El primer encuentro con el recolector de suspiros y el heraldo del otoño,Anonimo,monstruos_y_criaturas,sintetica
cuento_0854.txt,El viaje sin retorno de el heraldo del otoño,Anonimo,monstruos_y_criaturas,sintetica
cuento_0855.txt,El primer encuentro con la sombra que lee poesía y la anomalía del espejo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0856.txt,El día que el ser sin rostro perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0857.txt,El primer encuentro con el guardián de la última llave y el ser sin rostro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0858.txt,El viaje sin retorno de el ser sin rostro,Anonimo,monstruos_y_criaturas,sintetica
cuento_0859.txt,El primer encuentro con la criatura de hollín y el cambiaformas del sótano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0860.txt,El día que el coleccionista de latidos perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0861.txt,El primer encuentro con el guardián de la última llave y la bestia del laberinto,Anonimo,monstruos_y_criaturas,sintetica
cuento_0862.txt,El viaje sin retorno de el cambiaformas del sótano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0863.txt,El primer encuentro con el susurro de los túneles y la criatura mecánica,Anonimo,monstruos_y_criaturas,sintetica
cuento_0864.txt,El día que el susurro de los túneles perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0865.txt,El primer encuentro con la criatura de hollín y el monstruo de las persianas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0866.txt,El viaje sin retorno de el susurro de los túneles,Anonimo,monstruos_y_criaturas,sintetica
cuento_0867.txt,El primer encuentro con la bestia de fango y la quimera de papel,Anonimo,monstruos_y_criaturas,sintetica
cuento_0868.txt,El día que el parásito de los recuerdos perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0869.txt,El primer encuentro con el parásito de los recuerdos y la sombra del pozo,Anonimo,monstruos_y_criaturas,sintetica
cuento_0870.txt,El viaje sin retorno de la bestia de fango,Anonimo,monstruos_y_criaturas,sintetica
cuento_0871.txt,El primer encuentro con el recolector de suspiros y el guardián de los mapas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0872.txt,El día que el susurro de las hojas perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0873.txt,El primer encuentro con el recolector de suspiros y el cambiaformas del sótano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0874.txt,El viaje sin retorno de el susurro de las hojas,Anonimo,monstruos_y_criaturas,sintetica
cuento_0875.txt,El primer encuentro con el devorador de niebla y la criatura del pantano,Anonimo,monstruos_y_criaturas,sintetica
cuento_0876.txt,El día que la criatura de hollín perdió su reflejo dorado,Anonimo,monstruos_y_criaturas,sintetica
cuento_0877.txt,El primer encuentro con el devorador de niebla y el recolector de suspiros,Anonimo,monstruos_y_criaturas,sintetica
cuento_0878.txt,El viaje sin retorno de el heraldo del invierno,Anonimo,monstruos_y_criaturas,sintetica
